inning,top,ab_id,g_id,p_score,batter_id,pitcher_id,stand,p_throws,event,o
5.0,0.0,2019000333.0,201900005.0,2.0,592387,584171,R,R,Home Run,0
5.0,0.0,2019000334.0,201900005.0,2.0,542921,584171,R,R,Groundout,1
5.0,0.0,2019000335.0,201900005.0,2.0,605480,584171,L,R,Strikeout,2
5.0,0.0,2019000336.0,201900005.0,2.0,571679,584171,R,R,Groundout,3
6.0,1.0,2019000337.0,201900005.0,8.0,456488,594835,R,L,Double,0
6.0,1.0,2019000338.0,201900005.0,8.0,598265,594835,L,L,Strikeout,1
6.0,1.0,2019000339.0,201900005.0,8.0,543877,594835,R,L,Double,1
6.0,1.0,2019000340.0,201900005.0,8.0,643217,606273,L,L,Single,1
6.0,1.0,2019000341.0,201900005.0,8.0,605141,606273,R,L,Flyout,2
6.0,1.0,2019000342.0,201900005.0,8.0,646240,606273,L,L,Strikeout,3
6.0,0.0,2019000343.0,201900005.0,4.0,543829,584171,L,R,Pop Out,1
6.0,0.0,2019000344.0,201900005.0,4.0,571745,584171,R,R,Single,1
6.0,0.0,2019000345.0,201900005.0,4.0,570267,584171,R,R,Single,1
6.0,0.0,2019000346.0,201900005.0,4.0,429665,584171,R,R,Hit By Pitch,1
6.0,0.0,2019000347.0,201900005.0,4.0,457803,592390,L,R,Walk,1
6.0,0.0,2019000348.0,201900005.0,4.0,592387,592390,R,R,Pop Out,2
6.0,0.0,2019000349.0,201900005.0,4.0,542921,592390,R,R,Field Error,2
6.0,0.0,2019000350.0,201900005.0,4.0,605480,592390,L,R,Strikeout,3
7.0,1.0,2019000351.0,201900005.0,10.0,502110,518715,R,R,Lineout,1
7.0,1.0,2019000352.0,201900005.0,10.0,593428,518715,R,R,Strikeout,2
7.0,1.0,2019000353.0,201900005.0,10.0,519048,518715,L,R,Groundout,3
7.0,0.0,2019000354.0,201900005.0,4.0,571679,592804,R,R,Flyout,1
7.0,0.0,2019000355.0,201900005.0,4.0,543829,592804,L,R,Strikeout,2
7.0,0.0,2019000356.0,201900005.0,4.0,571745,592804,R,R,Double,2
7.0,0.0,2019000357.0,201900005.0,4.0,570267,592804,R,R,Home Run,2
7.0,0.0,2019000358.0,201900005.0,4.0,429665,592804,R,R,Flyout,3
8.0,1.0,2019000359.0,201900005.0,12.0,456488,592165,R,R,Lineout,1
8.0,1.0,2019000360.0,201900005.0,12.0,598265,592165,L,R,Field Error,1
8.0,1.0,2019000361.0,201900005.0,12.0,543877,592165,R,R,Grounded Into DP,3
8.0,0.0,2019000362.0,201900005.0,4.0,664238,598271,R,L,Walk,0
8.0,0.0,2019000363.0,201900005.0,4.0,592387,598271,R,L,Strikeout,1
8.0,0.0,2019000364.0,201900005.0,4.0,542921,598271,R,L,Groundout,2
8.0,0.0,2019000365.0,201900005.0,4.0,605480,598271,L,L,Flyout,3
9.0,1.0,2019000366.0,201900005.0,12.0,643217,592165,L,R,Strikeout,1
9.0,1.0,2019000367.0,201900005.0,12.0,605141,592165,R,R,Single,1
9.0,1.0,2019000368.0,201900005.0,12.0,646240,592165,L,R,Strikeout,2
9.0,1.0,2019000369.0,201900005.0,12.0,502110,592165,R,R,Groundout,3
1.0,1.0,2019000370.0,201900006.0,0.0,544725,641745,L,R,Groundout,1
1.0,1.0,2019000371.0,201900006.0,0.0,660162,641745,L,R,Lineout,2
1.0,1.0,2019000372.0,201900006.0,0.0,547989,641745,R,R,Groundout,3
1.0,0.0,2019000373.0,201900006.0,0.0,593160,607074,R,L,Lineout,1
1.0,0.0,2019000374.0,201900006.0,0.0,609275,607074,R,L,Strikeout,2
1.0,0.0,2019000375.0,201900006.0,0.0,460086,607074,L,L,Flyout,3
2.0,1.0,2019000376.0,201900006.0,0.0,475174,641745,L,R,Groundout,1
2.0,1.0,2019000377.0,201900006.0,0.0,650391,641745,R,R,Strikeout,2
2.0,1.0,2019000378.0,201900006.0,0.0,594953,641745,L,R,Walk,2
2.0,1.0,2019000379.0,201900006.0,0.0,641313,641745,R,R,Groundout,3
2.0,0.0,2019000380.0,201900006.0,0.0,624585,607074,R,L,Strikeout,1
2.0,0.0,2019000381.0,201900006.0,0.0,643524,607074,R,L,Pop Out,2
2.0,0.0,2019000382.0,201900006.0,0.0,572008,607074,R,L,Lineout,3
3.0,1.0,2019000383.0,201900006.0,0.0,543510,641745,R,R,Groundout,1
3.0,1.0,2019000384.0,201900006.0,0.0,570560,641745,L,R,Groundout,2
3.0,1.0,2019000385.0,201900006.0,0.0,544725,641745,L,R,Lineout,3
3.0,0.0,2019000386.0,201900006.0,0.0,641531,607074,R,L,Strikeout,1
3.0,0.0,2019000387.0,201900006.0,0.0,455117,607074,R,L,Field Error,1
3.0,0.0,2019000388.0,201900006.0,0.0,571740,607074,R,L,Pop Out,2
3.0,0.0,2019000389.0,201900006.0,0.0,593160,607074,R,L,Lineout,3
4.0,1.0,2019000390.0,201900006.0,0.0,660162,641745,L,R,Lineout,1
4.0,1.0,2019000391.0,201900006.0,0.0,547989,641745,R,R,Single,1
4.0,1.0,2019000392.0,201900006.0,0.0,475174,641745,L,R,Strikeout,2
4.0,1.0,2019000393.0,201900006.0,0.0,650391,641745,R,R,Strikeout,3
4.0,0.0,2019000394.0,201900006.0,0.0,609275,607074,R,L,Triple,0
4.0,0.0,2019000395.0,201900006.0,0.0,460086,607074,L,L,Sac Fly,1
4.0,0.0,2019000396.0,201900006.0,0.0,624585,607074,R,L,Strikeout,2
4.0,0.0,2019000397.0,201900006.0,0.0,643524,607074,R,L,Pop Out,3
5.0,1.0,2019000398.0,201900006.0,1.0,594953,641745,L,R,Strikeout,1
5.0,1.0,2019000399.0,201900006.0,1.0,641313,641745,R,R,Strikeout,2
5.0,1.0,2019000400.0,201900006.0,1.0,543510,641745,R,R,Flyout,3
5.0,0.0,2019000401.0,201900006.0,0.0,572008,607074,R,L,Groundout,1
5.0,0.0,2019000402.0,201900006.0,0.0,641531,607074,R,L,Walk,1
5.0,0.0,2019000403.0,201900006.0,0.0,455117,607074,R,L,Strikeout,2
5.0,0.0,2019000404.0,201900006.0,0.0,571740,607074,R,L,Pop Out,3
6.0,1.0,2019000405.0,201900006.0,1.0,570560,641745,L,R,Lineout,1
6.0,1.0,2019000406.0,201900006.0,1.0,544725,641745,L,R,Groundout,2
6.0,1.0,2019000407.0,201900006.0,1.0,660162,641745,L,R,Single,2
6.0,1.0,2019000408.0,201900006.0,1.0,547989,641745,R,R,Pop Out,3
6.0,0.0,2019000409.0,201900006.0,0.0,593160,607074,R,L,Single,0
6.0,0.0,2019000410.0,201900006.0,0.0,609275,607074,R,L,Strikeout,1
6.0,0.0,2019000411.0,201900006.0,0.0,460086,607074,L,L,Hit By Pitch,1
6.0,0.0,2019000412.0,201900006.0,0.0,624585,607074,R,L,Single,1
6.0,0.0,2019000413.0,201900006.0,0.0,643524,607074,R,L,Field Error,1
6.0,0.0,2019000414.0,201900006.0,0.0,572008,518858,R,R,Walk,1
6.0,0.0,2019000415.0,201900006.0,0.0,641531,518858,R,R,Strikeout,2
6.0,0.0,2019000416.0,201900006.0,0.0,455117,518858,R,R,Groundout,3
7.0,1.0,2019000417.0,201900006.0,3.0,475174,641745,L,R,Lineout,1
7.0,1.0,2019000418.0,201900006.0,3.0,650391,641745,R,R,Groundout,2
7.0,1.0,2019000419.0,201900006.0,3.0,594953,641745,L,R,Lineout,3
7.0,0.0,2019000420.0,201900006.0,0.0,571740,621114,L,R,Groundout,1
7.0,0.0,2019000421.0,201900006.0,0.0,593160,621114,R,R,Walk,1
7.0,0.0,2019000422.0,201900006.0,0.0,609275,621114,L,R,Triple,1
7.0,0.0,2019000423.0,201900006.0,0.0,460086,621114,L,R,Fielders Choice Out,2
7.0,0.0,2019000424.0,201900006.0,0.0,624585,592229,R,R,Double,2
7.0,0.0,2019000425.0,201900006.0,0.0,643524,592229,R,R,Field Error,2
7.0,0.0,2019000426.0,201900006.0,0.0,572008,592229,R,R,Groundout,3
8.0,1.0,2019000427.0,201900006.0,5.0,641313,453178,R,R,Groundout,1
8.0,1.0,2019000428.0,201900006.0,5.0,543510,453178,R,R,Groundout,2
8.0,1.0,2019000429.0,201900006.0,5.0,570560,453178,L,R,Flyout,3
8.0,0.0,2019000430.0,201900006.0,0.0,641531,592229,R,R,Lineout,1
8.0,0.0,2019000431.0,201900006.0,0.0,455117,592229,R,R,Groundout,2
8.0,0.0,2019000432.0,201900006.0,0.0,571740,592229,L,R,Pop Out,3
9.0,1.0,2019000433.0,201900006.0,5.0,544725,503449,L,R,Single,0
9.0,1.0,2019000434.0,201900006.0,5.0,660162,503449,L,R,Walk,0
9.0,1.0,2019000435.0,201900006.0,5.0,547989,503449,R,R,Pop Out,1
9.0,1.0,2019000436.0,201900006.0,5.0,475174,518617,L,L,Walk,1
9.0,1.0,2019000437.0,201900006.0,5.0,650391,518617,R,L,Hit By Pitch,1
9.0,1.0,2019000438.0,201900006.0,5.0,594953,518617,L,L,Forceout,2
9.0,1.0,2019000439.0,201900006.0,5.0,641313,641838,R,R,Single,2
9.0,1.0,2019000440.0,201900006.0,5.0,456078,641838,R,R,Walk,2
9.0,1.0,2019000441.0,201900006.0,5.0,570560,502202,L,R,Lineout,3
1.0,1.0,2019000442.0,201900007.0,0.0,546991,501985,R,L,Flyout,1
1.0,1.0,2019000443.0,201900007.0,0.0,592178,501985,R,L,Flyout,2
1.0,1.0,2019000444.0,201900007.0,0.0,519203,501985,L,L,Walk,2
1.0,1.0,2019000445.0,201900007.0,0.0,595879,501985,R,L,Groundout,3
1.0,0.0,2019000446.0,201900007.0,0.0,592261,452657,R,L,Flyout,1
1.0,0.0,2019000447.0,201900007.0,0.0,596059,452657,L,L,Strikeout,2
1.0,0.0,2019000448.0,201900007.0,0.0,462101,452657,R,L,Single,2
1.0,0.0,2019000449.0,201900007.0,0.0,608336,452657,L,L,Walk,2
1.0,0.0,2019000450.0,201900007.0,0.0,452254,452657,R,L,Groundout,3
2.0,1.0,2019000451.0,201900007.0,0.0,575929,501985,R,L,Groundout,1
2.0,1.0,2019000452.0,201900007.0,0.0,623520,501985,R,L,Groundout,2
2.0,1.0,2019000453.0,201900007.0,0.0,450314,501985,R,L,Groundout,3
2.0,0.0,2019000454.0,201900007.0,0.0,608577,452657,L,L,Lineout,1
2.0,0.0,2019000455.0,201900007.0,0.0,452678,452657,R,L,Pop Out,2
2.0,0.0,2019000456.0,201900007.0,0.0,608597,452657,L,L,Groundout,3
3.0,1.0,2019000457.0,201900007.0,0.0,518792,501985,L,L,Single,0
3.0,1.0,2019000458.0,201900007.0,0.0,657145,501985,R,L,Grounded Into DP,2
3.0,1.0,2019000459.0,201900007.0,0.0,546991,501985,R,L,Strikeout,3
3.0,0.0,2019000460.0,201900007.0,0.0,425772,452657,R,L,Strikeout,1
3.0,0.0,2019000461.0,201900007.0,0.0,592261,452657,R,L,Pop Out,2
3.0,0.0,2019000462.0,201900007.0,0.0,596059,452657,L,L,Double,2
3.0,0.0,2019000463.0,201900007.0,0.0,462101,452657,R,L,Home Run,2
3.0,0.0,2019000464.0,201900007.0,0.0,608336,452657,L,L,Groundout,3
4.0,1.0,2019000465.0,201900007.0,2.0,592178,501985,R,L,Groundout,1
4.0,1.0,2019000466.0,201900007.0,2.0,519203,501985,L,L,Groundout,2
4.0,1.0,2019000467.0,201900007.0,2.0,595879,501985,R,L,Home Run,2
4.0,1.0,2019000468.0,201900007.0,2.0,575929,501985,R,L,Strikeout,3
4.0,0.0,2019000469.0,201900007.0,1.0,452254,452657,R,L,Flyout,1
4.0,0.0,2019000470.0,201900007.0,1.0,608577,452657,L,L,Groundout,2
4.0,0.0,2019000471.0,201900007.0,1.0,452678,452657,R,L,Lineout,3
5.0,1.0,2019000472.0,201900007.0,2.0,623520,501985,R,L,Hit By Pitch,0
5.0,1.0,2019000473.0,201900007.0,2.0,450314,501985,R,L,Single,0
5.0,1.0,2019000474.0,201900007.0,2.0,518792,501985,L,L,Single,0
5.0,1.0,2019000475.0,201900007.0,2.0,657145,501985,R,L,Double,0
5.0,1.0,2019000476.0,201900007.0,2.0,546991,501985,R,L,Strikeout,1
5.0,1.0,2019000477.0,201900007.0,2.0,592178,501985,R,L,Groundout,2
5.0,1.0,2019000478.0,201900007.0,2.0,519203,501985,L,L,Walk,2
5.0,1.0,2019000479.0,201900007.0,2.0,595879,445926,R,R,Home Run,2
5.0,1.0,2019000480.0,201900007.0,2.0,575929,445926,R,R,Walk,2
5.0,1.0,2019000481.0,201900007.0,2.0,623520,445926,R,R,Caught Stealing 2B,3
5.0,0.0,2019000482.0,201900007.0,7.0,608597,452657,L,L,Lineout,1
5.0,0.0,2019000483.0,201900007.0,7.0,425772,452657,R,L,Pop Out,2
5.0,0.0,2019000484.0,201900007.0,7.0,592261,452657,R,L,Walk,2
5.0,0.0,2019000485.0,201900007.0,7.0,596059,452657,L,L,Caught Stealing 2B,3
6.0,1.0,2019000486.0,201900007.0,2.0,623520,445926,R,R,Single,0
6.0,1.0,2019000487.0,201900007.0,2.0,450314,445926,L,R,Walk,0
6.0,1.0,2019000488.0,201900007.0,2.0,518792,445926,L,R,Lineout,1
6.0,1.0,2019000489.0,201900007.0,2.0,656941,491646,L,R,Strikeout,2
6.0,1.0,2019000490.0,201900007.0,2.0,546991,491646,R,R,Single,2
6.0,1.0,2019000491.0,201900007.0,2.0,592178,491646,R,R,Walk,2
6.0,1.0,2019000492.0,201900007.0,2.0,519203,613317,L,L,Walk,2
6.0,1.0,2019000493.0,201900007.0,2.0,595879,518875,R,R,Strikeout,3
6.0,0.0,2019000494.0,201900007.0,9.0,596059,452657,L,L,Lineout,1
6.0,0.0,2019000495.0,201900007.0,9.0,462101,452657,R,L,Single,1
6.0,0.0,2019000496.0,201900007.0,9.0,608336,452657,L,L,Strikeout,2
6.0,0.0,2019000497.0,201900007.0,9.0,452254,452657,R,L,Groundout,3
7.0,1.0,2019000498.0,201900007.0,2.0,575929,664871,R,R,Walk,0
7.0,1.0,2019000499.0,201900007.0,2.0,623520,664871,R,R,Double,0
7.0,1.0,2019000500.0,201900007.0,2.0,450314,664871,L,R,Walk,0
7.0,1.0,2019000501.0,201900007.0,2.0,518792,664871,L,R,Grounded Into DP,2
7.0,1.0,2019000502.0,201900007.0,2.0,656941,664871,L,R,Groundout,3
7.0,0.0,2019000503.0,201900007.0,10.0,608577,600968,L,L,Groundout,1
7.0,0.0,2019000504.0,201900007.0,10.0,452678,600968,R,L,Strikeout,2
7.0,0.0,2019000505.0,201900007.0,10.0,608597,600968,L,L,Strikeout,3
8.0,1.0,2019000506.0,201900007.0,2.0,546991,664871,R,R,Single,0
8.0,1.0,2019000507.0,201900007.0,2.0,592178,664871,R,R,Home Run,0
8.0,1.0,2019000508.0,201900007.0,2.0,519203,664871,L,R,Single,0
8.0,1.0,2019000509.0,201900007.0,2.0,595879,664871,R,R,Flyout,1
8.0,1.0,2019000510.0,201900007.0,2.0,575929,664871,R,R,Strikeout,2
8.0,1.0,2019000511.0,201900007.0,2.0,623520,664871,R,R,Flyout,3
8.0,0.0,2019000512.0,201900007.0,12.0,425772,542960,R,R,Strikeout,1
8.0,0.0,2019000513.0,201900007.0,12.0,592261,542960,R,R,Flyout,2
8.0,0.0,2019000514.0,201900007.0,12.0,596059,542960,L,R,Pop Out,3
9.0,1.0,2019000515.0,201900007.0,2.0,518614,605488,L,L,Flyout,1
9.0,1.0,2019000516.0,201900007.0,2.0,518792,605488,L,L,Flyout,2
9.0,1.0,2019000517.0,201900007.0,2.0,656941,605488,L,L,Double,2
9.0,1.0,2019000518.0,201900007.0,2.0,546991,605488,R,L,Strikeout,3
9.0,0.0,2019000519.0,201900007.0,12.0,462101,467008,R,R,Groundout,1
9.0,0.0,2019000520.0,201900007.0,12.0,608336,467008,L,R,Lineout,2
9.0,0.0,2019000521.0,201900007.0,12.0,452254,467008,R,R,Single,2
9.0,0.0,2019000522.0,201900007.0,12.0,608577,543557,L,L,Home Run,2
9.0,0.0,2019000523.0,201900007.0,12.0,452678,543557,R,L,Lineout,3
1.0,1.0,2019000524.0,201900008.0,0.0,547982,621244,L,R,Strikeout,1
1.0,1.0,2019000525.0,201900008.0,0.0,608070,621244,L,R,Bunt Groundout,2
1.0,1.0,2019000526.0,201900008.0,0.0,571980,621244,L,R,Strikeout,3
1.0,0.0,2019000527.0,201900008.0,0.0,596146,446372,L,R,Flyout,1
1.0,0.0,2019000528.0,201900008.0,0.0,593871,446372,L,R,Groundout,2
1.0,0.0,2019000529.0,201900008.0,0.0,443558,446372,R,R,Strikeout,3
2.0,1.0,2019000530.0,201900008.0,0.0,467793,621244,L,R,Flyout,1
2.0,1.0,2019000531.0,201900008.0,0.0,434670,621244,R,R,Lineout,2
2.0,1.0,2019000532.0,201900008.0,0.0,641343,621244,L,R,Groundout,3
2.0,0.0,2019000533.0,201900008.0,0.0,592696,446372,L,R,Strikeout,1
2.0,0.0,2019000534.0,201900008.0,0.0,543068,446372,R,R,Flyout,2
2.0,0.0,2019000535.0,201900008.0,0.0,503556,446372,L,R,Groundout,3
3.0,1.0,2019000536.0,201900008.0,0.0,547379,621244,R,R,Flyout,1
3.0,1.0,2019000537.0,201900008.0,0.0,543543,621244,L,R,Strikeout,2
3.0,1.0,2019000538.0,201900008.0,0.0,608715,621244,R,R,Strikeout,3
3.0,0.0,2019000539.0,201900008.0,0.0,570731,446372,R,R,Lineout,1
3.0,0.0,2019000540.0,201900008.0,0.0,488771,446372,L,R,Flyout,2
3.0,0.0,2019000541.0,201900008.0,0.0,621439,446372,R,R,Flyout,3
4.0,1.0,2019000542.0,201900008.0,0.0,547982,621244,L,R,Double,0
4.0,1.0,2019000543.0,201900008.0,0.0,608070,621244,L,R,Pop Out,1
4.0,1.0,2019000544.0,201900008.0,0.0,571980,621244,L,R,Strikeout,2
4.0,1.0,2019000545.0,201900008.0,0.0,467793,621244,L,R,Walk,2
4.0,1.0,2019000546.0,201900008.0,0.0,434670,621244,R,R,Strikeout,3
4.0,0.0,2019000547.0,201900008.0,0.0,596146,446372,L,R,Groundout,1
4.0,0.0,2019000548.0,201900008.0,0.0,593871,446372,L,R,Strikeout,2
4.0,0.0,2019000549.0,201900008.0,0.0,443558,446372,R,R,Flyout,3
5.0,1.0,2019000550.0,201900008.0,0.0,641343,621244,L,R,Groundout,1
5.0,1.0,2019000551.0,201900008.0,0.0,547379,621244,R,R,Flyout,2
5.0,1.0,2019000552.0,201900008.0,0.0,543543,621244,L,R,Strikeout,3
5.0,0.0,2019000553.0,201900008.0,0.0,592696,446372,L,R,Groundout,1
5.0,0.0,2019000554.0,201900008.0,0.0,543068,446372,R,R,Flyout,2
5.0,0.0,2019000555.0,201900008.0,0.0,503556,446372,L,R,Walk,2
5.0,0.0,2019000556.0,201900008.0,0.0,570731,446372,R,R,Flyout,3
6.0,1.0,2019000557.0,201900008.0,0.0,608715,621244,R,R,Strikeout,1
6.0,1.0,2019000558.0,201900008.0,0.0,547982,621244,L,R,Pop Out,2
6.0,1.0,2019000559.0,201900008.0,0.0,608070,621244,L,R,Groundout,3
6.0,0.0,2019000560.0,201900008.0,0.0,488771,446372,L,R,Flyout,1
6.0,0.0,2019000561.0,201900008.0,0.0,621439,446372,R,R,Double,1
6.0,0.0,2019000562.0,201900008.0,0.0,596146,446372,L,R,Flyout,2
6.0,0.0,2019000563.0,201900008.0,0.0,593871,446372,L,R,Pop Out,3
7.0,1.0,2019000564.0,201900008.0,0.0,571980,621244,L,R,Strikeout,1
7.0,1.0,2019000565.0,201900008.0,0.0,467793,621244,L,R,Flyout,2
7.0,1.0,2019000566.0,201900008.0,0.0,434670,621244,R,R,Flyout,3
7.0,0.0,2019000567.0,201900008.0,0.0,443558,446372,R,R,Single,0
7.0,0.0,2019000568.0,201900008.0,0.0,592696,446372,L,R,Strikeout,1
7.0,0.0,2019000569.0,201900008.0,0.0,543068,446372,R,R,Single,1
7.0,0.0,2019000570.0,201900008.0,0.0,503556,446372,L,R,Double,1
7.0,0.0,2019000571.0,201900008.0,0.0,570731,446372,R,R,Hit By Pitch,1
7.0,0.0,2019000572.0,201900008.0,0.0,488771,446372,L,R,Strikeout,2
7.0,0.0,2019000573.0,201900008.0,0.0,621439,446372,R,R,Flyout,3
8.0,1.0,2019000574.0,201900008.0,2.0,641343,621244,L,R,Pop Out,1
8.0,1.0,2019000575.0,201900008.0,2.0,547379,621244,R,R,Strikeout,2
8.0,1.0,2019000576.0,201900008.0,2.0,543543,621244,L,R,Single,2
8.0,1.0,2019000577.0,201900008.0,2.0,656185,573124,R,L,Strikeout,3
8.0,0.0,2019000578.0,201900008.0,0.0,596146,424144,L,L,Groundout,1
8.0,0.0,2019000579.0,201900008.0,0.0,593871,424144,R,L,Hit By Pitch,1
8.0,0.0,2019000580.0,201900008.0,0.0,443558,643256,R,R,Strikeout,2
8.0,0.0,2019000581.0,201900008.0,0.0,592696,543272,L,L,Pop Out,3
9.0,1.0,2019000582.0,201900008.0,2.0,547982,573124,L,L,Strikeout,1
9.0,1.0,2019000583.0,201900008.0,2.0,608070,573124,R,L,Flyout,2
9.0,1.0,2019000584.0,201900008.0,2.0,656669,573124,R,L,Strikeout,3
1.0,1.0,2019000585.0,201900009.0,0.0,453568,570632,L,R,Groundout,1
1.0,1.0,2019000586.0,201900009.0,0.0,502517,570632,L,R,Groundout,2
1.0,1.0,2019000587.0,201900009.0,0.0,571448,570632,R,R,Pop Out,3
1.0,0.0,2019000588.0,201900009.0,0.0,621446,607536,R,L,Lineout,1
1.0,0.0,2019000589.0,201900009.0,0.0,605119,607536,R,L,Strikeout,2
1.0,0.0,2019000590.0,201900009.0,0.0,516770,607536,R,L,Strikeout,3
2.0,1.0,2019000591.0,201900009.0,0.0,596115,570632,R,R,Groundout,1
2.0,1.0,2019000592.0,201900009.0,0.0,621311,570632,L,R,Single,1
2.0,1.0,2019000593.0,201900009.0,0.0,435622,570632,R,R,Groundout,2
2.0,1.0,2019000594.0,201900009.0,0.0,641857,570632,L,R,Flyout,3
2.0,0.0,2019000595.0,201900009.0,0.0,643265,607536,R,L,Flyout,1
2.0,0.0,2019000596.0,201900009.0,0.0,445988,607536,R,L,Groundout,2
2.0,0.0,2019000597.0,201900009.0,0.0,595751,607536,R,L,Strikeout,3
3.0,1.0,2019000598.0,201900009.0,0.0,455104,570632,R,R,Single,0
3.0,1.0,2019000599.0,201900009.0,0.0,607536,570632,L,R,Walk,0
3.0,1.0,2019000600.0,201900009.0,0.0,453568,570632,L,R,Double Play,2
3.0,1.0,2019000601.0,201900009.0,0.0,502517,570632,L,R,Flyout,3
3.0,0.0,2019000602.0,201900009.0,0.0,500743,607536,R,L,Groundout,1
3.0,0.0,2019000603.0,201900009.0,0.0,594011,607536,R,L,Groundout,2
3.0,0.0,2019000604.0,201900009.0,0.0,570632,607536,R,L,Strikeout,3
4.0,1.0,2019000605.0,201900009.0,0.0,571448,570632,R,R,Double,0
4.0,1.0,2019000606.0,201900009.0,0.0,596115,570632,R,R,Field Error,0
4.0,1.0,2019000607.0,201900009.0,0.0,621311,570632,L,R,Single,0
4.0,1.0,2019000608.0,201900009.0,0.0,435622,570632,R,R,Strikeout,1
4.0,1.0,2019000609.0,201900009.0,0.0,641857,570632,L,R,Double,1
4.0,1.0,2019000610.0,201900009.0,0.0,455104,570632,R,R,Double,1
4.0,1.0,2019000611.0,201900009.0,0.0,607536,570632,L,R,Strikeout,2
4.0,1.0,2019000612.0,201900009.0,0.0,453568,570632,L,R,Pop Out,3
4.0,0.0,2019000613.0,201900009.0,4.0,621446,607536,R,L,Groundout,1
4.0,0.0,2019000614.0,201900009.0,4.0,605119,607536,R,L,Flyout,2
4.0,0.0,2019000615.0,201900009.0,4.0,516770,607536,R,L,Single,2
4.0,0.0,2019000616.0,201900009.0,4.0,643265,607536,R,L,Forceout,3
5.0,1.0,2019000617.0,201900009.0,0.0,502517,570632,L,R,Flyout,1
5.0,1.0,2019000618.0,201900009.0,0.0,571448,570632,R,R,Flyout,2
5.0,1.0,2019000619.0,201900009.0,0.0,596115,570632,R,R,Home Run,2
5.0,1.0,2019000620.0,201900009.0,0.0,621311,570632,L,R,Double,2
5.0,1.0,2019000621.0,201900009.0,0.0,435622,570632,R,R,Double,2
5.0,1.0,2019000622.0,201900009.0,0.0,641857,623433,L,R,Groundout,3
5.0,0.0,2019000623.0,201900009.0,6.0,445988,607536,R,L,Pop Out,1
5.0,0.0,2019000624.0,201900009.0,6.0,595751,607536,R,L,Groundout,2
5.0,0.0,2019000625.0,201900009.0,6.0,500743,607536,R,L,Walk,2
5.0,0.0,2019000626.0,201900009.0,6.0,594011,607536,R,L,Forceout,3
6.0,1.0,2019000627.0,201900009.0,0.0,455104,594027,R,R,Strikeout,1
6.0,1.0,2019000628.0,201900009.0,0.0,607536,594027,L,R,Strikeout,2
6.0,1.0,2019000629.0,201900009.0,0.0,453568,594027,L,R,Flyout,3
6.0,0.0,2019000630.0,201900009.0,6.0,595375,607536,L,L,Home Run,0
6.0,0.0,2019000631.0,201900009.0,6.0,621446,607536,R,L,Strikeout,1
6.0,0.0,2019000632.0,201900009.0,6.0,605119,607536,R,L,Groundout,2
6.0,0.0,2019000633.0,201900009.0,6.0,516770,607536,R,L,Groundout,3
7.0,1.0,2019000634.0,201900009.0,1.0,502517,592169,L,R,Groundout,1
7.0,1.0,2019000635.0,201900009.0,1.0,571448,592169,R,R,Groundout,2
7.0,1.0,2019000636.0,201900009.0,1.0,596115,592169,R,R,Walk,2
7.0,1.0,2019000637.0,201900009.0,1.0,621311,592169,L,R,Strikeout,3
7.0,0.0,2019000638.0,201900009.0,6.0,643265,607536,R,L,Field Error,0
7.0,0.0,2019000639.0,201900009.0,6.0,445988,607536,R,L,Groundout,1
7.0,0.0,2019000640.0,201900009.0,6.0,595751,607536,R,L,Hit By Pitch,1
7.0,0.0,2019000641.0,201900009.0,6.0,500743,607536,R,L,Forceout,2
7.0,0.0,2019000642.0,201900009.0,6.0,594011,607536,R,L,Flyout,3
8.0,1.0,2019000643.0,201900009.0,1.0,435622,592169,R,R,Lineout,1
8.0,1.0,2019000644.0,201900009.0,1.0,641857,592169,L,R,Lineout,2
8.0,1.0,2019000645.0,201900009.0,1.0,455104,592169,R,R,Walk,2
8.0,1.0,2019000646.0,201900009.0,1.0,606132,592169,L,R,Strikeout,3
8.0,0.0,2019000647.0,201900009.0,6.0,435522,623184,L,R,Home Run,0
8.0,0.0,2019000648.0,201900009.0,6.0,621446,623184,R,R,Groundout,1
8.0,0.0,2019000649.0,201900009.0,6.0,605119,623184,R,R,Strikeout,2
8.0,0.0,2019000650.0,201900009.0,6.0,516770,623184,R,R,Flyout,3
9.0,1.0,2019000651.0,201900009.0,2.0,453568,641755,L,R,Strikeout,1
9.0,1.0,2019000652.0,201900009.0,2.0,502517,641755,L,R,Flyout,2
9.0,1.0,2019000653.0,201900009.0,2.0,571448,641755,R,R,Groundout,3
9.0,0.0,2019000654.0,201900009.0,6.0,643265,493200,R,R,Strikeout,1
9.0,0.0,2019000655.0,201900009.0,6.0,445988,493200,R,R,Flyout,2
9.0,0.0,2019000656.0,201900009.0,6.0,595751,493200,R,R,Home Run,2
9.0,0.0,2019000657.0,201900009.0,6.0,500743,493200,R,R,Groundout,3
1.0,1.0,2019000658.0,201900010.0,0.0,543281,573186,R,R,Walk,0
1.0,1.0,2019000659.0,201900010.0,0.0,592206,573186,R,R,Forceout,1
1.0,1.0,2019000660.0,201900010.0,0.0,408234,573186,R,R,Grounded Into DP,3
1.0,0.0,2019000661.0,201900010.0,0.0,592273,519455,R,R,Flyout,1
1.0,0.0,2019000662.0,201900010.0,0.0,545341,519455,R,R,Groundout,2
1.0,0.0,2019000663.0,201900010.0,0.0,606192,519455,R,R,Groundout,3
